id,birth,male,hgc,edu,urb,hispanic,black,high_school_dropout,high_school_graduate,some_college,college_graduate,above_college,protestant,catholic,sinbeg1,sinend1,sindur1,sinrc1,marbeg1,marend1,mardur1,marrc1,sinbeg2,sinend2,sindur2,sinrc2,marbeg2,marend2,mardur2,marrc2,sinbeg3,sinend3,sindur3,sinrc3,marbeg3,marend3,mardur3,marrc3,sinbeg4,sinend4,sindur4,sinrc4,marbeg4,marend4,mardur4,marrc4,age_sinbeg1,age_sinend1,age_marbeg1,age_marend1,age_sinbeg2,age_sinend2,age_marbeg2,age_marend2,age_sinbeg3,age_sinend3,age_marbeg3,age_marend3,age_sinbeg4,age_sinend4,age_marbeg4,age_marend4,mar1spouse_hgc,mar1spouse_edu,mar2spouse_hgc,mar2spouse_edu,mar3spouse_hgc,mar3spouse_edu,mar4spouse_hgc,mar4spouse_edu,spouse_age_marbeg1,spouse_age_marbeg2,spouse_age_marbeg3,spouse_age_marbeg4,spouse_age_marend1,spouse_age_marend2,spouse_age_marend3,spouse_age_marend4,mar1_age_spouse_age,mar2_age_spouse_age,mar3_age_spouse_age,mar4_age_spouse_age,mar1_edu_equal,mar1_edu_spouseHigher,mar2_edu_equal,mar2_edu_spouseHigher,mar3_edu_equal,mar3_edu_spouseHigher,mar4_edu_equal,mar4_edu_spouseHigher,mar1_spouseEdu_NA,mar2_spouseEdu_NA,mar3_spouseEdu_NA,mar4_spouseEdu_NA,mar1_spouseAge_NA,mar2_spouseAge_NA,mar3_spouseAge_NA,mar4_spouseAge_NA,mar1_age_diff,mar2_age_diff,mar3_age_diff,mar4_age_diff,mar1spouse_hsd,mar1spouse_hsg,mar1spouse_sc,mar1spouse_cg,mar1spouse_ac,mar2spouse_hsd,mar2spouse_hsg,mar2spouse_sc,mar2spouse_cg,mar2spouse_ac,mar3spouse_hsd,mar3spouse_hsg,mar3spouse_sc,mar3spouse_cg,mar3spouse_ac,mar4spouse_hsd,mar4spouse_hsg,mar4spouse_sc,mar4spouse_cg,mar4spouse_ac
10156,1961,0,12,1,0.0,0,1,0,1,0,0,0,1,0,1977,1983,6.0,0,1983.0,1987.0,4.0,0.0,1987.0,1992.0,5.0,0.0,1992.0,1996.0,4.0,0.0,1996.0,2013.0,17.0,0.0,2013.0,-994.0,6.0,1.0,,,,,,,,,16.0,22.0,22.0,26.0,26.0,31.0,31.0,35.0,35.0,52.0,52.0,,,,,,,,,,12.0,1.0,,,,,52.0,,,,,,,,2704.0,,,,,,1.0,0.0,,,1.0,1.0,0.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,
10158,1961,1,15,2,0.0,0,1,0,0,1,0,0,1,0,1977,1986,9.0,0,1986.0,2015.0,29.0,0.0,2015.0,-997.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,25.0,25.0,54.0,54.0,,,,,,,,,,,,18.0,4.0,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,0.0,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
10159,1964,0,12,1,0.0,0,1,0,1,0,0,0,1,0,1980,2014,34.0,0,2014.0,-998.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,50.0,50.0,,,,,,,,,,,,,,14.0,2.0,,,,,,,52.0,,,,,,,,2600.0,,,,0.0,1.0,,,,,,,0.0,,,,0.0,,,,-2.0,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
10160,1960,1,9,0,0.0,0,1,1,0,0,0,0,0,0,1976,1982,6.0,0,1982.0,2001.0,19.0,0.0,2001.0,2003.0,2.0,0.0,2003.0,2004.0,1.0,0.0,2004.0,2004.0,1.0,0.0,2004.0,-994.0,15.0,1.0,,,,,,,,,16.0,22.0,22.0,41.0,41.0,43.0,43.0,44.0,44.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10161,1962,1,18,4,0.0,0,1,0,0,0,0,1,1,0,1978,1988,10.0,0,1988.0,-998.0,31.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,26.0,26.0,,,,,,,,,,,,,,16.0,3.0,,,,,,,27.0,,,,,,,,702.0,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,-1.0,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
10162,1964,0,12,1,0.0,0,1,0,1,0,0,0,1,0,1980,1987,7.0,0,1987.0,1994.0,7.0,0.0,1994.0,-997.0,25.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10163,1960,1,8,0,0.0,0,1,1,0,0,0,0,1,0,1976,1989,13.0,0,1989.0,1992.0,3.0,0.0,1992.0,2000.0,8.0,0.0,2000.0,2018.0,18.0,0.0,2018.0,-995.0,1.0,1.0,,,,,,,,,,,,,16.0,29.0,29.0,32.0,32.0,40.0,40.0,58.0,58.0,,,,,,,,,,,,,,,,22.0,35.0,,,25.0,53.0,,,638.0,1400.0,,,,,,,,,,,1.0,1.0,,,0.0,0.0,,,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,
10164,1957,0,12,1,0.0,0,1,0,1,0,0,0,1,0,1973,1976,3.0,0,1976.0,-998.0,43.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,19.0,19.0,,,,,,,,,,,,,,9.0,0.0,,,,,,,20.0,,,,,,,,380.0,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,-1.0,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
10165,1959,1,12,1,0.0,0,1,0,1,0,0,0,1,0,1975,1982,7.0,0,1982.0,2000.0,18.0,0.0,2000.0,2003.0,3.0,0.0,2003.0,-996.0,16.0,1.0,,,,,,,,,,,,,,,,,16.0,23.0,23.0,41.0,41.0,44.0,44.0,,,,,,,,,,,,12.0,1.0,,,,,,23.0,,,,,,,,1012.0,,,,,1.0,0.0,,,,,1.0,0.0,,,1.0,0.0,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
10166,1958,0,12,1,0.0,0,1,0,1,0,0,0,1,0,1974,1978,4.0,0,1978.0,-998.0,41.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,20.0,20.0,,,,,,,,,,,,,,16.0,3.0,,,,,,,28.0,,,,,,,,560.0,,,,0.0,1.0,,,,,,,0.0,,,,0.0,,,,-8.0,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
10167,1958,1,12,1,0.0,0,1,0,1,0,0,0,0,0,1974,2004,30.0,0,2004.0,-998.0,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168,1960,0,12,1,0.0,0,1,0,1,0,0,0,1,0,1976,1983,7.0,0,1983.0,-998.0,36.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10169,1961,1,12,1,0.0,0,1,0,1,0,0,0,1,0,1977,-999,42.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10170,1962,1,12,1,0.0,0,1,0,1,0,0,0,1,0,1978,1987,9.0,0,1987.0,-998.0,32.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10171,1962,1,13,2,0.0,0,1,0,0,1,0,0,1,0,1978,2004,26.0,0,2004.0,2008.0,4.0,0.0,2008.0,2015.0,7.0,0.0,2015.0,-996.0,4.0,1.0,,,,,,,,,,,,,,,,,16.0,42.0,42.0,46.0,46.0,53.0,53.0,,,,,,,,,,14.0,2.0,14.0,2.0,,,,,44.0,52.0,,,48.0,,,,1848.0,2756.0,,,1.0,0.0,1.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,,-2.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,
10172,1964,1,12,1,0.0,0,1,0,1,0,0,0,1,0,1980,1987,7.0,0,1987.0,-998.0,32.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10173,1957,1,11,0,0.0,0,1,1,0,0,0,0,1,0,1973,-999,46.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10174,1963,1,12,1,0.0,0,1,0,1,0,0,0,1,0,1979,1999,20.0,0,1999.0,2003.0,4.0,0.0,2003.0,-997.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,36.0,36.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,37.0,,,,41.0,,,,1332.0,,,,,,,,,,,,1.0,,,,0.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,
10175,1960,0,12,1,1.0,0,1,0,1,0,0,0,1,0,1976,1979,3.0,0,1979.0,-998.0,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10177,1963,1,10,0,1.0,0,0,1,0,0,0,0,0,1,1979,1983,4.0,0,1983.0,-998.0,36.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10178,1960,1,11,0,1.0,0,1,1,0,0,0,0,0,0,1976,1988,12.0,0,1988.0,-998.0,31.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179,1961,1,12,1,1.0,0,1,0,1,0,0,0,1,0,1977,1995,18.0,0,1995.0,2002.0,7.0,0.0,2002.0,-997.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,34.0,34.0,41.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10181,1963,0,12,1,1.0,0,1,0,1,0,0,0,1,0,1979,1992,13.0,0,1992.0,2003.0,11.0,0.0,2003.0,-997.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,29.0,29.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10182,1957,0,12,1,1.0,0,1,0,1,0,0,0,0,0,1973,1981,8.0,0,1981.0,1991.0,10.0,0.0,1991.0,-997.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,24.0,24.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10184,1960,0,11,0,1.0,0,1,1,0,0,0,0,1,0,1976,1981,5.0,0,1981.0,-998.0,38.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10185,1958,0,13,2,1.0,1,0,0,0,1,0,0,0,1,1974,1977,3.0,0,1977.0,1983.0,6.0,0.0,1983.0,1993.0,10.0,0.0,1993.0,-996.0,26.0,1.0,,,,,,,,,,,,,,,,,16.0,19.0,19.0,25.0,25.0,35.0,35.0,,,,,,,,,,,,14.0,2.0,,,,,20.0,30.0,,,26.0,,,,380.0,1050.0,,,,,1.0,0.0,,,,,1.0,0.0,,,0.0,0.0,,,-1.0,5.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,
10186,1962,1,14,2,1.0,0,1,0,0,1,0,0,1,0,1978,1987,9.0,0,1987.0,1994.0,7.0,0.0,1994.0,2005.0,11.0,0.0,2005.0,2008.0,3.0,0.0,2008.0,-995.0,11.0,1.0,,,,,,,,,,,,,16.0,25.0,25.0,32.0,32.0,43.0,43.0,46.0,46.0,,,,,,,,,,16.0,3.0,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,1.0,0.0,,,1.0,1.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
10187,1963,1,11,0,1.0,0,1,1,0,0,0,0,1,0,1979,-999,40.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10188,1957,0,14,2,1.0,0,1,0,0,1,0,0,1,0,1973,1987,14.0,0,1987.0,-998.0,32.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,30.0,30.0,,,,,,,,,,,,,,12.0,1.0,,,,,,,34.0,,,,,,,,1020.0,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,-4.0,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
10189,1964,1,13,2,1.0,0,1,0,0,1,0,0,1,0,1980,1985,5.0,0,1985.0,-998.0,34.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10190,1961,1,12,1,1.0,0,1,0,1,0,0,0,1,0,1977,1987,10.0,0,1987.0,2001.0,14.0,0.0,2001.0,2004.0,3.0,0.0,2004.0,2017.0,13.0,0.0,2017.0,-995.0,2.0,1.0,,,,,,,,,,,,,16.0,26.0,26.0,40.0,40.0,43.0,43.0,56.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10191,1963,0,12,1,1.0,0,1,0,1,0,0,0,1,0,1979,-999,40.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10192,1959,1,12,1,1.0,0,1,0,1,0,0,0,1,0,1975,1983,8.0,0,1983.0,1985.0,2.0,0.0,1985.0,1989.0,4.0,0.0,1989.0,1993.0,4.0,0.0,1993.0,1994.0,1.0,0.0,1994.0,1998.0,4.0,0.0,1998.0,1999.0,1.0,0.0,1999.0,-992.0,20.0,1.0,16.0,24.0,24.0,26.0,26.0,30.0,30.0,34.0,34.0,35.0,35.0,39.0,39.0,40.0,40.0,,,,,,,,12.0,1.0,,28.0,35.0,20.0,,32.0,39.0,,,840.0,1225.0,800.0,,,,,,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0
10193,1961,0,13,2,1.0,0,1,0,0,1,0,0,0,0,1977,1982,5.0,0,1982.0,-998.0,37.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10194,1963,1,12,1,1.0,0,1,0,1,0,0,0,0,0,1979,1982,3.0,0,1982.0,1999.0,17.0,0.0,1999.0,2015.0,16.0,0.0,2015.0,-996.0,4.0,1.0,,,,,,,,,,,,,,,,,16.0,19.0,19.0,36.0,36.0,52.0,52.0,,,,,,,,,,12.0,1.0,12.0,1.0,,,,,,46.0,,,,,,,,2392.0,,,1.0,0.0,1.0,0.0,,,,,0.0,0.0,,,1.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
10195,1960,0,18,4,0.0,0,1,0,0,0,0,1,1,0,1976,1983,7.0,0,1983.0,1986.0,3.0,0.0,1986.0,-997.0,33.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,26.0,26.0,,,,,,,,,,,,14.0,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,1.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
10196,1962,0,20,4,1.0,0,1,0,0,0,0,1,1,0,1978,1989,11.0,0,1989.0,-998.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,27.0,27.0,,,,,,,,,,,,,,16.0,3.0,,,,,,,31.0,,,,,,,,837.0,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,-4.0,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
10197,1964,1,12,1,1.0,0,1,0,1,0,0,0,1,0,1980,2001,21.0,0,2001.0,-998.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,37.0,37.0,,,,,,,,,,,,,,12.0,1.0,,,,,,,34.0,,,,,,,,1258.0,,,,1.0,0.0,,,,,,,0.0,,,,0.0,,,,3.0,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
10198,1957,1,12,1,1.0,0,1,0,1,0,0,0,0,0,1973,1982,9.0,0,1982.0,2009.0,27.0,0.0,2009.0,-997.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,25.0,25.0,52.0,52.0,,,,,,,,,,,,12.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,0.0,,,,1.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
10199,1960,1,11,0,1.0,0,1,1,0,0,0,0,0,0,1976,1984,8.0,0,1984.0,-998.0,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10200,1962,1,9,0,1.0,0,1,1,0,0,0,0,1,0,1978,-999,41.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10202,1959,1,12,1,1.0,0,1,0,1,0,0,0,1,0,1975,1988,13.0,0,1988.0,-998.0,31.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,29.0,29.0,,,,,,,,,,,,,,12.0,1.0,,,,,,,24.0,,,,,,,,696.0,,,,1.0,0.0,,,,,,,0.0,,,,0.0,,,,5.0,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
10203,1961,0,13,2,1.0,0,1,0,0,1,0,0,0,0,1977,1980,3.0,0,1980.0,1992.0,12.0,0.0,1992.0,1993.0,1.0,0.0,1993.0,2014.0,21.0,0.0,2014.0,-995.0,5.0,1.0,,,,,,,,,,,,,16.0,19.0,19.0,31.0,31.0,32.0,32.0,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10204,1960,1,11,0,1.0,0,1,1,0,0,0,0,1,0,1976,-999,43.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10205,1961,1,10,0,1.0,0,1,1,0,0,0,0,0,0,1977,1999,22.0,0,1999.0,-998.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10206,1963,1,12,1,1.0,0,0,0,1,0,0,0,0,1,1979,1983,4.0,0,1983.0,-998.0,36.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10207,1958,1,12,1,1.0,0,0,0,1,0,0,0,1,0,1974,1981,7.0,0,1981.0,1988.0,7.0,0.0,1988.0,-997.0,31.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10208,1960,1,12,1,0.0,0,0,0,1,0,0,0,1,0,1976,1979,3.0,0,1979.0,1982.0,3.0,0.0,1982.0,1985.0,3.0,0.0,1985.0,-996.0,34.0,1.0,,,,,,,,,,,,,,,,,16.0,19.0,19.0,22.0,22.0,25.0,25.0,,,,,,,,,,,,12.0,1.0,,,,,20.0,25.0,,,23.0,,,,380.0,625.0,,,,,1.0,0.0,,,,,1.0,0.0,,,0.0,0.0,,,-1.0,0.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
10209,1961,1,10,0,1.0,0,0,1,0,0,0,0,1,0,1977,1986,9.0,0,1986.0,-998.0,33.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,25.0,25.0,,,,,,,,,,,,,,14.0,2.0,,,,,,,28.0,,,,,,,,700.0,,,,0.0,1.0,,,,,,,0.0,,,,0.0,,,,-3.0,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
10210,1963,0,12,1,1.0,0,0,0,1,0,0,0,1,0,1979,1984,5.0,0,1984.0,1989.0,5.0,0.0,1989.0,1990.0,1.0,0.0,1990.0,-996.0,29.0,1.0,,,,,,,,,,,,,,,,,16.0,21.0,21.0,26.0,26.0,27.0,27.0,,,,,,,,,,,,12.0,1.0,,,,,,20.0,,,,,,,,540.0,,,,,1.0,0.0,,,,,1.0,0.0,,,1.0,0.0,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
10211,1961,0,15,2,1.0,1,0,0,0,1,0,0,0,1,1977,1979,2.0,0,1979.0,2000.0,21.0,0.0,2000.0,-997.0,19.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,18.0,18.0,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212,1957,0,13,2,1.0,0,0,0,0,1,0,0,1,0,1973,1979,6.0,0,1979.0,-998.0,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213,1958,0,12,1,1.0,0,0,0,1,0,0,0,1,0,1974,1977,3.0,0,1977.0,1979.0,2.0,0.0,1979.0,1979.0,1.0,0.0,1979.0,-996.0,40.0,1.0,,,,,,,,,,,,,,,,,16.0,19.0,19.0,21.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10215,1957,0,13,2,1.0,0,0,0,0,1,0,0,1,0,1973,1977,4.0,0,1977.0,1981.0,4.0,0.0,1981.0,1982.0,1.0,0.0,1982.0,1986.0,4.0,0.0,1986.0,1987.0,1.0,0.0,1987.0,-994.0,32.0,1.0,,,,,,,,,16.0,20.0,20.0,24.0,24.0,25.0,25.0,29.0,29.0,30.0,30.0,,,,,,,,,,13.0,2.0,,,21.0,,32.0,,25.0,,,,420.0,,960.0,,,,,,1.0,0.0,,,1.0,1.0,0.0,,0.0,1.0,0.0,,-1.0,,-2.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,
10216,1964,0,12,1,0.0,0,0,0,1,0,0,0,0,0,1980,1986,6.0,0,1986.0,-998.0,33.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10217,1960,1,12,1,0.0,0,0,0,1,0,0,0,1,0,1976,-999,43.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10218,1963,0,14,2,0.0,0,0,0,0,1,0,0,1,0,1979,-999,40.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10219,1961,0,14,2,0.0,0,0,0,0,1,0,0,0,1,1977,-999,42.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10220,1959,0,8,0,0.0,0,0,1,0,0,0,0,0,0,1975,1977,2.0,0,1977.0,1978.0,1.0,0.0,1978.0,1979.0,1.0,0.0,1979.0,-996.0,40.0,1.0,,,,,,,,,,,,,,,,,16.0,18.0,18.0,19.0,19.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10221,1959,0,13,2,0.0,0,0,0,0,1,0,0,1,0,1975,1980,5.0,0,1980.0,-998.0,39.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10222,1959,0,15,2,0.0,0,0,0,0,1,0,0,1,0,1975,1985,10.0,0,1985.0,1988.0,3.0,0.0,1988.0,-997.0,31.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,26.0,26.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
